2459144.5717091532 0.9997191486 0.0004172893 TESS
2459144.5730980695 0.9997217099 0.0004172453 TESS
2459144.5744869858 0.9993668845 0.0004171680 TESS
2459144.5758759025 0.9987925917 0.0004171995 TESS
2459144.5772648193 0.9997023934 0.0004172443 TESS
2459144.5786537360 0.9994889459 0.0004172093 TESS
2459144.5800426528 0.9998293498 0.0004173172 TESS
2459144.5814315691 0.9996005823 0.0004172735 TESS
2459144.5828204858 1.0001967594 0.0004172743 TESS
2459144.5842094021 0.9998853773 0.0004172756 TESS
2459144.5855983188 1.0011744267 0.0004175979 TESS
2459144.5869872351 1.0002423610 0.0004173549 TESS
2459144.5883761519 0.9996566638 0.0004172842 TESS
2459144.5897650686 1.0002164933 0.0004173947 TESS
2459144.5911539849 0.9996382426 0.0004173355 TESS
2459144.5925429016 0.9994906489 0.0004173064 TESS
2459144.5939318174 0.9994417700 0.0004172528 TESS
2459144.5953207342 1.0000434542 0.0004172998 TESS
2459144.5967096505 1.0001607045 0.0004172024 TESS
2459144.5980985672 0.9999349078 0.0004173819 TESS
2459144.5994874835 0.9998664768 0.0004173630 TESS
2459144.6008764002 1.0001643402 0.0004173890 TESS
2459144.6022653165 1.0003478171 0.0004174093 TESS
2459144.6036542328 1.0003899026 0.0004173721 TESS
2459144.6050431491 1.0007611350 0.0004175046 TESS
2459144.6064320654 1.0001868691 0.0004173599 TESS
2459144.6078209821 0.9999812235 0.0004173015 TESS
2459144.6105988147 0.9998372703 0.0004173009 TESS
2459144.6119877310 1.0001633237 0.0004172920 TESS
2459144.6147655635 0.9997327237 0.0004172439 TESS
2459144.6175433961 0.9997793958 0.0004169046 TESS
2459144.6189323124 1.0008291296 0.0004173226 TESS
2459144.6203212286 0.9996381291 0.0004170689 TESS
2459144.6217101454 1.0000878589 0.0004171656 TESS
2459144.6230990612 1.0007399423 0.0004173350 TESS
2459144.6244879775 1.0002799106 0.0004173341 TESS
2459144.6258768938 1.0001829900 0.0004172590 TESS
2459144.6272658100 1.0001339343 0.0004174236 TESS
2459144.6286547263 1.0002161938 0.0004171674 TESS
2459144.6300436426 0.9989578761 0.0004171114 TESS
2459144.6314325589 1.0003974664 0.0004173572 TESS
2459144.6328214742 1.0001379329 0.0004173143 TESS
2459144.6342103905 0.9998184301 0.0004173328 TESS
2459144.6355993068 1.0000202073 0.0004171901 TESS
2459144.6369882231 0.9998534226 0.0004172908 TESS
2459144.6383771393 0.9999877802 0.0004173015 TESS
2459144.6397660556 1.0000112658 0.0004172716 TESS
2459144.6411549714 1.0009901885 0.0004174869 TESS
2459144.6425438873 0.9998708931 0.0004173302 TESS
2459144.6439328035 1.0004079414 0.0004175063 TESS
2459144.6453217198 1.0001299413 0.0004172592 TESS
2459144.6467106356 0.9994857213 0.0004171650 TESS
2459144.6480995519 0.9997862554 0.0004173109 TESS
2459144.6494884682 0.9998770915 0.0004173134 TESS
2459144.6508773840 1.0001027034 0.0004174007 TESS
2459144.6522662998 0.9998724978 0.0004173201 TESS
2459144.6536552156 0.9991386534 0.0004172483 TESS
2459144.6550441319 0.9995610940 0.0004173635 TESS
2459144.6564330477 0.9996274388 0.0004173481 TESS
2459144.6578219640 0.9996185534 0.0004172021 TESS
2459144.6592108798 1.0008353253 0.0004174817 TESS
2459144.6605997961 0.9991742219 0.0004172559 TESS
2459144.6619887115 1.0003272010 0.0004173969 TESS
2459144.6633776277 1.0007381049 0.0004172987 TESS
2459144.6647665435 0.9999450384 0.0004173118 TESS
2459144.6661554594 1.0005536676 0.0004174671 TESS
2459144.6675443756 0.9994679043 0.0004172288 TESS
2459144.6689332915 0.9996761244 0.0004173177 TESS
2459144.6703222073 1.0001940987 0.0004174251 TESS
2459144.6717111226 1.0002383308 0.0004173183 TESS
2459144.6731000389 1.0006947388 0.0004175399 TESS
2459144.6744889547 1.0003406340 0.0004174145 TESS
2459144.6758778705 1.0003329412 0.0004173604 TESS
2459144.6772667863 1.0001609548 0.0004173327 TESS
2459144.6786557022 0.9995740084 0.0004172414 TESS
2459144.6800446184 0.9991805133 0.0004172165 TESS
2459144.6814335338 1.0004273552 0.0004174089 TESS
2459144.6828224496 1.0002137075 0.0004173768 TESS
2459144.6842113654 0.9996856687 0.0004171238 TESS
2459144.6856002812 0.9996139003 0.0004172133 TESS
2459144.6869891970 0.9994889495 0.0004173893 TESS
2459144.6883781129 0.9999936807 0.0004172389 TESS
2459144.6897670287 0.9997572641 0.0004172874 TESS
2459144.6911559440 0.9991395753 0.0004171515 TESS
2459144.6925448598 1.0001735278 0.0004174523 TESS
2459144.6939337752 0.9999815800 0.0004173208 TESS
2459144.6953226910 0.9998631357 0.0004172882 TESS
2459144.6967116068 0.9999958867 0.0004173386 TESS
2459144.6981005226 1.0005816676 0.0004174467 TESS
2459144.6994894384 1.0010833216 0.0004175887 TESS
2459144.7008783538 1.0002123280 0.0004173908 TESS
2459144.7022672691 0.9997455288 0.0004174082 TESS
2459144.7036561850 1.0004863444 0.0004173857 TESS
2459144.7050451008 1.0006195170 0.0004173948 TESS
2459144.7064340161 0.9998191476 0.0004173571 TESS
2459144.7078229319 0.9997671709 0.0004174370 TESS
2459144.7092118477 1.0000315323 0.0004172574 TESS
2459144.7106007626 0.9996822355 0.0004172708 TESS
2459144.7119896784 0.9996629287 0.0004172698 TESS
2459144.7133785943 0.9996278822 0.0004174007 TESS
2459144.7147675096 0.9999877219 0.0004172495 TESS
2459144.7161564254 0.9994120104 0.0004171995 TESS
2459144.7175453408 0.9991543419 0.0004171843 TESS
2459144.7189342566 1.0005060402 0.0004174743 TESS
2459144.7203231715 0.9995972564 0.0004173003 TESS
2459144.7217120868 1.0005144986 0.0004174628 TESS
2459144.7231010026 0.9997571162 0.0004171885 TESS
2459144.7244899180 1.0005615869 0.0004174534 TESS
2459144.7258788338 0.9994307826 0.0004172309 TESS
2459144.7272677491 1.0005074696 0.0004174861 TESS
2459144.7286566645 1.0001662967 0.0004174225 TESS
2459144.7300455798 1.0001422136 0.0004172943 TESS
2459144.7314344952 1.0005441812 0.0004173697 TESS
2459144.7328234105 1.0004762283 0.0004174126 TESS
2459144.7342123259 0.9998442004 0.0004172629 TESS
2459144.7356012417 0.9998407440 0.0004172512 TESS
2459144.7369901570 1.0001881031 0.0004173181 TESS
2459144.7383790724 1.0000908330 0.0004172888 TESS
2459144.7397679873 1.0001355333 0.0004173068 TESS
2459144.7411569026 0.9998234027 0.0004172109 TESS
2459144.7425458180 1.0011673513 0.0004175151 TESS
2459144.7439347333 1.0000792696 0.0004173679 TESS
2459144.7453236487 0.9995531182 0.0004172056 TESS
2459144.7467125640 0.9997287045 0.0004171510 TESS
2459144.7481014794 0.9995838174 0.0004172255 TESS
2459144.7494903943 1.0001498333 0.0004173320 TESS
2459144.7508793096 0.9997867531 0.0004171206 TESS
2459144.7522682250 1.0001163392 0.0004171999 TESS
2459144.7536571403 0.9994941220 0.0004172900 TESS
2459144.7550460557 0.9994961532 0.0004171520 TESS
2459144.7564349710 1.0005866891 0.0004174367 TESS
2459144.7578238863 0.9996374529 0.0004172715 TESS
2459144.7592128012 1.0002606896 0.0004173082 TESS
2459144.7606017161 0.9997828180 0.0004173028 TESS
2459144.7619906315 1.0005079192 0.0004172339 TESS
2459144.7633795468 1.0002685597 0.0004173973 TESS
2459144.7647684622 0.9996109227 0.0004172287 TESS
2459144.7661573770 0.9999123270 0.0004173284 TESS
2459144.7675462924 1.0005489247 0.0004174862 TESS
2459144.7689352073 0.9994194919 0.0004171208 TESS
2459144.7703241222 1.0002782132 0.0004173896 TESS
2459144.7717130375 1.0004278119 0.0004173327 TESS
2459144.7731019529 0.9996903723 0.0004172166 TESS
2459144.7744908677 1.0009790025 0.0004175432 TESS
2459144.7758797831 0.9997498536 0.0004171634 TESS
2459144.7772686980 0.9996726101 0.0004172624 TESS
2459144.7786576129 0.9997201718 0.0004173622 TESS
2459144.7800465277 0.9996140846 0.0004173119 TESS
2459144.7814354431 1.0002210031 0.0004172734 TESS
2459144.7828243580 0.9999828352 0.0004172022 TESS
2459144.7842132733 0.9990050544 0.0004170965 TESS
2459144.7856021882 1.0001374429 0.0004174432 TESS
2459144.7869911031 1.0000743846 0.0004173717 TESS
2459144.7883800180 1.0007653111 0.0004175593 TESS
2459144.7897689329 1.0000278948 0.0004173420 TESS
2459144.7911578477 1.0001751166 0.0004172574 TESS
2459144.7925467631 1.0001785725 0.0004174121 TESS
2459144.7939356780 0.9998723895 0.0004173956 TESS
2459144.7953245929 1.0000931008 0.0004173251 TESS
2459144.7967135077 1.0000954861 0.0004173143 TESS
2459144.7981024226 1.0002846701 0.0004172207 TESS
2459144.7994913375 0.9996585850 0.0004172395 TESS
2459144.8008802524 0.9998942013 0.0004173043 TESS
2459144.8022691673 0.9998167754 0.0004173484 TESS
2459144.8036580821 1.0000171664 0.0004174036 TESS
2459144.8050469970 0.9999471904 0.0004172999 TESS
2459144.8064359119 1.0003953026 0.0004172820 TESS
2459144.8078248263 0.9994171755 0.0004171857 TESS
2459144.8092137412 0.9994457274 0.0004172969 TESS
2459144.8106026561 1.0002784755 0.0004173591 TESS
2459144.8119915710 1.0006466600 0.0004174143 TESS
2459144.8133804859 1.0003076767 0.0004175293 TESS
2459144.8147694007 0.9999074339 0.0004172407 TESS
2459144.8161583156 0.9995753719 0.0004174126 TESS
2459144.8175472300 1.0005782355 0.0004175104 TESS
2459144.8189361449 0.9995783444 0.0004172195 TESS
2459144.8203250598 0.9997745073 0.0004174215 TESS
2459144.8217139747 1.0005340220 0.0004174576 TESS
2459144.8231028891 1.0000083450 0.0004174063 TESS
2459144.8244918040 0.9991833285 0.0004172248 TESS
2459144.8258807189 0.9994589467 0.0004172730 TESS
2459144.8272696333 1.0012632388 0.0004176146 TESS
2459144.8286585477 0.9993899796 0.0004172764 TESS
2459144.8300474626 1.0001689860 0.0004173674 TESS
2459144.8314363775 0.9998989058 0.0004173703 TESS
2459144.8328252919 0.9993192893 0.0004172639 TESS
2459144.8342142068 1.0009525214 0.0004175572 TESS
2459144.8356031217 0.9995789913 0.0004172840 TESS
2459144.8369920356 0.9992218169 0.0004172036 TESS
2459144.8383809505 0.9998218920 0.0004172954 TESS
2459144.8397698649 1.0002356305 0.0004174259 TESS
2459144.8411587798 1.0005200861 0.0004173897 TESS
2459144.8425476942 1.0005974514 0.0004175061 TESS
2459144.8439366091 0.9999085598 0.0004174252 TESS
2459144.8453255235 1.0013163723 0.0004175039 TESS
2459144.8467144379 0.9999133303 0.0004173058 TESS
2459144.8481033524 0.9998374493 0.0004174107 TESS
2459144.8494922672 0.9994600640 0.0004172634 TESS
2459144.8508811817 1.0003739882 0.0004174914 TESS
2459144.8522700961 0.9997628738 0.0004173674 TESS
2459144.8536590110 1.0005831629 0.0004174481 TESS
2459144.8550479254 0.9993777785 0.0004172639 TESS
2459144.8564368393 1.0000208636 0.0004173519 TESS
2459144.8578257537 0.9999871231 0.0004173140 TESS
2459144.8592146686 1.0001708470 0.0004174174 TESS
2459144.8606035830 0.9997665608 0.0004173557 TESS
2459144.8619924975 0.9997786036 0.0004174479 TESS
2459144.8633814119 0.9992412084 0.0004173033 TESS
2459144.8647703263 1.0001774014 0.0004174812 TESS
2459144.8661592407 0.9999698368 0.0004173694 TESS
2459144.8675481551 1.0001966549 0.0004174115 TESS
2459144.8689370696 1.0002173971 0.0004174866 TESS
2459144.8703259840 1.0002943547 0.0004173972 TESS
2459144.8717148984 0.9998949665 0.0004172567 TESS
2459144.8731038128 1.0002992434 0.0004173407 TESS
2459144.8744927272 0.9996085409 0.0004173810 TESS
2459144.8758816412 1.0003168874 0.0004173701 TESS
2459144.8772705556 1.0004377773 0.0004173782 TESS
2459144.8786594700 0.9998630727 0.0004174080 TESS
2459144.8800483844 0.9994617034 0.0004173768 TESS
2459144.8814372988 1.0000013110 0.0004173723 TESS
2459144.8828262128 0.9994434082 0.0004172538 TESS
2459144.8842151272 1.0007668436 0.0004174127 TESS
2459144.8856040412 1.0000703410 0.0004174219 TESS
2459144.8869929556 1.0001525462 0.0004174289 TESS
2459144.8883818700 1.0002106044 0.0004173551 TESS
2459144.8897707839 1.0005828710 0.0004174086 TESS
2459144.8911596984 1.0002966847 0.0004174807 TESS
2459144.8925486128 0.9994739353 0.0004172788 TESS
2459144.8939375272 0.9992568328 0.0004172283 TESS
2459144.8953264407 0.9996884095 0.0004173809 TESS
2459144.8967153551 0.9996563295 0.0004173232 TESS
2459144.8981042695 1.0003070591 0.0004174015 TESS
2459144.8994931835 0.9998470940 0.0004173997 TESS
2459144.9008820979 0.9998846513 0.0004174282 TESS
2459144.9022710118 0.9997156482 0.0004173105 TESS
2459144.9036599263 1.0003011627 0.0004174381 TESS
2459144.9050488397 0.9999873619 0.0004173627 TESS
2459144.9064377542 1.0001449154 0.0004173371 TESS
2459144.9078266681 1.0000014302 0.0004174272 TESS
2459144.9092155825 0.9996056014 0.0004173402 TESS
2459144.9106044965 1.0008759302 0.0004176290 TESS
2459144.9119934109 0.9995071911 0.0004172056 TESS
2459144.9133823249 1.0004178086 0.0004175133 TESS
2459144.9147712388 0.9993609208 0.0004172561 TESS
2459144.9161601528 0.9997787953 0.0004173880 TESS
2459144.9175490667 0.9996190482 0.0004172979 TESS
2459144.9189379811 1.0004878874 0.0004174019 TESS
2459144.9203268951 1.0000072721 0.0004173352 TESS
2459144.9217158090 1.0000873841 0.0004173448 TESS
2459144.9231047230 1.0003984195 0.0004173502 TESS
2459144.9244936369 1.0002608994 0.0004174261 TESS
2459144.9258825509 1.0004472368 0.0004172666 TESS
2459144.9272714648 1.0011953057 0.0004175583 TESS
2459144.9286603788 0.9997932845 0.0004174472 TESS
2459144.9300492927 0.9996815275 0.0004173873 TESS
2459144.9314382067 0.9997594917 0.0004173104 TESS
2459144.9328271211 1.0001871608 0.0004173698 TESS
2459144.9342160346 0.9994468545 0.0004172720 TESS
2459144.9356049486 0.9995363838 0.0004172115 TESS
2459144.9369938625 1.0002898043 0.0004174801 TESS
2459144.9383827765 0.9995094473 0.0004172991 TESS
2459144.9397716904 0.9998628499 0.0004173711 TESS
2459144.9411606044 0.9998509902 0.0004174203 TESS
2459144.9425495183 0.9997791705 0.0004173250 TESS
2459144.9439384318 0.9994669178 0.0004172408 TESS
2459144.9453273457 0.9999783053 0.0004172408 TESS
2459144.9467162592 1.0003126719 0.0004174604 TESS
2459144.9481051732 1.0003254186 0.0004173396 TESS
2459144.9494940871 1.0001643761 0.0004173437 TESS
2459144.9508830011 0.9997343081 0.0004172941 TESS
2459144.9522719150 1.0002162249 0.0004172570 TESS
2459144.9536608285 1.0006350905 0.0004173693 TESS
2459144.9550497420 0.9996821616 0.0004173138 TESS
2459144.9564386560 1.0000935703 0.0004172731 TESS
2459144.9578275699 0.9993526461 0.0004171935 TESS
2459144.9592164839 0.9992451990 0.0004172869 TESS
2459144.9619943113 1.0005213547 0.0004174558 TESS
2459144.9633832248 0.9998604277 0.0004172870 TESS
2459144.9647721383 1.0000404071 0.0004173359 TESS
2459144.9661610522 1.0002386265 0.0004173967 TESS
2459144.9675499657 1.0011946881 0.0004176127 TESS
2459144.9689388797 0.9996884246 0.0004174109 TESS
2459144.9703277932 1.0002673519 0.0004173392 TESS
2459144.9717167071 0.9994447452 0.0004173653 TESS
2459144.9731056206 1.0011170702 0.0004175149 TESS
2459144.9744945341 0.9998050626 0.0004173069 TESS
2459144.9758834476 1.0000243160 0.0004173481 TESS
2459144.9772723615 0.9997499996 0.0004173539 TESS
2459144.9786612750 1.0001029813 0.0004173666 TESS
2459144.9800501890 1.0005815334 0.0004174030 TESS
2459144.9814391024 0.9989418135 0.0004171824 TESS
2459144.9828280155 1.0007749751 0.0004174687 TESS
2459144.9842169294 0.9995793139 0.0004172727 TESS
2459144.9856058429 0.9997834325 0.0004173080 TESS
2459144.9869947564 0.9991658403 0.0004169667 TESS
2459144.9883836703 0.9999444584 0.0004173038 TESS
2459144.9897725838 1.0001810534 0.0004173662 TESS
2459144.9911614973 1.0001932078 0.0004173134 TESS
2459144.9925504103 0.9999356381 0.0004172940 TESS
2459144.9939393243 1.0010611538 0.0004173468 TESS
2459144.9953282378 0.9998355197 0.0004172240 TESS
2459144.9967171513 1.0008064366 0.0004173952 TESS
2459144.9981060647 1.0000205015 0.0004174106 TESS
2459144.9994949782 0.9995476895 0.0004171380 TESS
2459145.0008838917 0.9994506195 0.0004172690 TESS
2459145.0022728047 1.0001065526 0.0004172744 TESS
2459145.0036617182 0.9998661559 0.0004171594 TESS
2459145.0050506317 1.0006160793 0.0004174306 TESS
2459145.0064395452 1.0004663800 0.0004174610 TESS
2459145.0078284587 1.0002541082 0.0004172625 TESS
2459145.0092173722 1.0000648380 0.0004172903 TESS
2459145.0106062857 0.9998208646 0.0004172594 TESS
2459145.0119951987 1.0000996417 0.0004173467 TESS
2459145.0133841122 0.9994503709 0.0004172926 TESS
2459145.0147730256 0.9997215766 0.0004171664 TESS
2459145.0161619391 0.9998580461 0.0004172633 TESS
2459145.0175508526 1.0005741406 0.0004174641 TESS
2459145.0189397661 0.9992504147 0.0004172694 TESS
2459145.0203286787 0.9992881334 0.0004172234 TESS
2459145.0217175921 0.9993160255 0.0004172801 TESS
2459145.0231065056 0.9998737747 0.0004172930 TESS
2459145.0244954191 1.0003209863 0.0004174738 TESS
2459145.0258843321 1.0002668724 0.0004174323 TESS
2459145.0272732456 1.0001715201 0.0004174791 TESS
2459145.0286621591 1.0002078723 0.0004173004 TESS
2459145.0300510717 0.9998672194 0.0004173387 TESS
2459145.0314399851 1.0003845218 0.0004173681 TESS
2459145.0328288986 0.9995168501 0.0004172823 TESS
2459145.0342178117 1.0000923764 0.0004174887 TESS
2459145.0356067251 1.0005478220 0.0004174033 TESS
2459145.0369956382 1.0006405578 0.0004174255 TESS
2459145.0383845516 1.0003470914 0.0004174600 TESS
2459145.0397734647 0.9996379508 0.0004172017 TESS
2459145.0411623777 0.9992794243 0.0004173127 TESS
2459145.0425512907 1.0002306425 0.0004172849 TESS
2459145.0439402042 0.9997655456 0.0004172132 TESS
2459145.0453291172 0.9994981873 0.0004172320 TESS
2459145.0467180307 1.0000398119 0.0004172400 TESS
2459145.0481069437 1.0001041761 0.0004172964 TESS
2459145.0494958567 1.0006212435 0.0004174316 TESS
2459145.0508847698 1.0004112194 0.0004174045 TESS
2459145.0522736828 0.9998890307 0.0004172448 TESS
2459145.0536625963 1.0006002555 0.0004174544 TESS
2459145.0550515093 0.9997300899 0.0004173630 TESS
2459145.0564404223 1.0001508974 0.0004170549 TESS
2459145.0578293353 0.9992871676 0.0004172668 TESS
2459145.0592182484 1.0004813033 0.0004174733 TESS
2459145.0606071614 0.9993693513 0.0004172488 TESS
2459145.0619960744 1.0005968046 0.0004174461 TESS
2459145.0633849874 0.9999911805 0.0004174441 TESS
2459145.0647739004 0.9998598319 0.0004172842 TESS
2459145.0661628139 1.0002802209 0.0004173131 TESS
2459145.0675517269 0.9992836169 0.0004172172 TESS
2459145.0689406395 1.0007188288 0.0004173959 TESS
2459145.0703295525 0.9990828928 0.0004172365 TESS
2459145.0717184655 0.9998092951 0.0004173305 TESS
2459145.0731073786 1.0002945214 0.0004172898 TESS
2459145.0744962916 1.0011082367 0.0004174672 TESS
2459145.0758852046 0.9994979088 0.0004171294 TESS
2459145.0772741176 0.9995953545 0.0004172218 TESS
2459145.0786630302 0.9989512706 0.0004172252 TESS
2459145.0800519432 0.9999680593 0.0004171665 TESS
2459145.0814408562 1.0002010683 0.0004174021 TESS
2459145.0828297692 0.9994608661 0.0004172505 TESS
2459145.0842186823 1.0004861593 0.0004174112 TESS
2459145.0856075953 0.9998704469 0.0004173597 TESS
2459145.0869965078 0.9998746195 0.0004172527 TESS
2459145.0883854204 0.9998734304 0.0004172766 TESS
2459145.0897743334 1.0005253623 0.0004174026 TESS
2459145.0911632464 0.9998188410 0.0004172478 TESS
2459145.0925521594 1.0013999588 0.0004174952 TESS
2459145.0939410720 0.9993345829 0.0004171534 TESS
2459145.0953299850 1.0004256147 0.0004172573 TESS
2459145.0967188980 1.0002610179 0.0004172184 TESS
2459145.0981078101 0.9994850587 0.0004172101 TESS
2459145.0994967232 0.9999852222 0.0004173265 TESS
2459145.1008856362 0.9995124061 0.0004172441 TESS
2459145.1022745487 0.9998452978 0.0004172886 TESS
2459145.1036634617 1.0000351614 0.0004173224 TESS
2459145.1050523748 1.0004628025 0.0004172763 TESS
2459145.1064412873 1.0003089265 0.0004174396 TESS
2459145.1078301999 0.9997220058 0.0004172589 TESS
2459145.1092191124 0.9998105009 0.0004172998 TESS
2459145.1106080255 0.9994817328 0.0004171528 TESS
2459145.1119969380 1.0007134435 0.0004174064 TESS
2459145.1133858510 1.0010048431 0.0004174388 TESS
2459145.1147747636 1.0006804256 0.0004173157 TESS
2459145.1161636766 0.9995356540 0.0004172564 TESS
2459145.1175525887 0.9993476926 0.0004170601 TESS
2459145.1189415012 1.0009331213 0.0004173520 TESS
2459145.1203304143 1.0003036901 0.0004174530 TESS
2459145.1217193268 0.9996279631 0.0004173425 TESS
2459145.1231082398 0.9998582879 0.0004173436 TESS
2459145.1244971524 0.9995189096 0.0004172534 TESS
2459145.1258860650 0.9992889395 0.0004173119 TESS
2459145.1272749770 1.0000027426 0.0004172694 TESS
2459145.1286638901 1.0000321816 0.0004173669 TESS
2459145.1300528026 0.9999082294 0.0004171612 TESS
2459145.1314417152 1.0006884070 0.0004174750 TESS
2459145.1328306277 1.0003509952 0.0004173188 TESS
2459145.1342195407 0.9993564109 0.0004171467 TESS
2459145.1356084533 1.0000736564 0.0004173795 TESS
2459145.1369973654 0.9991909370 0.0004171686 TESS
2459145.1383862779 1.0001222844 0.0004172619 TESS
2459145.1397751905 1.0004467065 0.0004173334 TESS
2459145.1411641031 1.0002642380 0.0004174398 TESS
2459145.1425530156 0.9999528027 0.0004173512 TESS
2459145.1439419282 1.0000390948 0.0004173242 TESS
2459145.1453308407 1.0010085571 0.0004175959 TESS
2459145.1467197528 0.9996252133 0.0004173037 TESS
2459145.1481086654 0.9997122178 0.0004172655 TESS
2459145.1494975779 0.9999643630 0.0004173433 TESS
2459145.1508864905 0.9998440970 0.0004173971 TESS
2459145.1522754030 1.0000721138 0.0004174216 TESS
2459145.1536643156 0.9998715664 0.0004173647 TESS
2459145.1550532281 0.9998712072 0.0004172210 TESS
2459145.1564421402 0.9995015072 0.0004173796 TESS
2459145.1578310528 0.9993682879 0.0004172870 TESS
2459145.1592199653 1.0003340066 0.0004175094 TESS
2459145.1606088774 0.9999367046 0.0004173001 TESS
2459145.1619977900 1.0001212311 0.0004174172 TESS
2459145.1633867025 1.0001819048 0.0004172728 TESS
2459145.1647756151 1.0000218149 0.0004172145 TESS
2459145.1661645267 1.0000314706 0.0004173505 TESS
2459145.1675534393 1.0003590535 0.0004174428 TESS
2459145.1689423518 1.0004912641 0.0004173854 TESS
2459145.1703312644 1.0005967647 0.0004175548 TESS
2459145.1717201765 0.9998587321 0.0004174586 TESS
2459145.1731090890 1.0001047889 0.0004174474 TESS
2459145.1744980011 0.9999601228 0.0004173223 TESS
2459145.1758869132 0.9992226664 0.0004172517 TESS
2459145.1772758258 1.0004345944 0.0004174248 TESS
2459145.1786647378 1.0000311151 0.0004174271 TESS
2459145.1800536504 1.0000957904 0.0004173492 TESS
2459145.1814425625 1.0004055802 0.0004175136 TESS
2459145.1828314750 0.9997228784 0.0004173776 TESS
2459145.1842203871 0.9999216162 0.0004174247 TESS
2459145.1856092992 1.0000888745 0.0004174025 TESS
2459145.1869982113 1.0005117343 0.0004175234 TESS
2459145.1883871239 1.0006074114 0.0004175967 TESS
2459145.1897760360 1.0003484689 0.0004175354 TESS
2459145.1911649480 0.9996582091 0.0004174750 TESS
2459145.1925538606 1.0006539074 0.0004174531 TESS
2459145.1939427727 0.9997625198 0.0004174197 TESS
2459145.1953316848 0.9999963040 0.0004174933 TESS
2459145.1967205969 1.0004332450 0.0004173194 TESS
2459145.1981095090 0.9994367382 0.0004172456 TESS
2459145.1994984210 0.9994025800 0.0004173227 TESS
2459145.2008873336 0.9988296577 0.0004171857 TESS
2459145.2022762457 0.9998345204 0.0004173795 TESS
2459145.2036651578 0.9999799711 0.0004174534 TESS
2459145.2050540694 0.9991004388 0.0004173675 TESS
2459145.2064429820 0.9992463514 0.0004173012 TESS
2459145.2078318940 1.0002296189 0.0004174685 TESS
2459145.2092208061 1.0007648600 0.0004174737 TESS
2459145.2106097182 0.9995641961 0.0004173662 TESS
2459145.2119986303 1.0002574516 0.0004174307 TESS
2459145.2133875424 0.9992581080 0.0004173199 TESS
2459145.2147764540 0.9999952309 0.0004174788 TESS
2459145.2161653661 1.0000736161 0.0004175337 TESS
2459145.2175542787 0.9997191847 0.0004174392 TESS
2459145.2189431908 0.9990017242 0.0004171753 TESS
2459145.2203321029 1.0001834765 0.0004174518 TESS
2459145.2217210149 1.0006503366 0.0004173559 TESS
2459145.2231099266 0.9998248070 0.0004174038 TESS
2459145.2244988382 1.0006338303 0.0004175565 TESS
2459145.2258877503 1.0001592775 0.0004174641 TESS
2459145.2272766624 1.0007091832 0.0004174227 TESS
2459145.2286655745 0.9995496981 0.0004173829 TESS
2459145.2300544865 0.9991614660 0.0004172565 TESS
2459145.2314433986 1.0007516192 0.0004176162 TESS
2459145.2328323107 1.0003859140 0.0004175829 TESS
2459145.2342212223 0.9996999269 0.0004174502 TESS
2459145.2356101340 1.0001436571 0.0004174840 TESS
2459145.2369990461 1.0011032387 0.0004175344 TESS
2459145.2383879581 1.0004107586 0.0004175960 TESS
2459145.2397768702 0.9995458566 0.0004173747 TESS
2459145.2411657819 1.0011348614 0.0004177105 TESS
2459145.2425546939 0.9996111822 0.0004173743 TESS
2459145.2439436056 0.9998477620 0.0004174029 TESS
